Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1658937030.100037,1293328,0,0
1,NewOrder,1658937031.393613,39708095,0,0
3,OrderStatus,1658937071.101742,2528615,0,0
2,Payment,1658937073.630398,1286083,0,0
5,StockLevel,1658937074.916515,4712123,0,0
2,Payment,1658937079.628670,1332889,0,0
1,NewOrder,1658937080.961592,25368178,0,0
2,Payment,1658937106.329803,1304026,0,0
2,Payment,1658937107.633864,1270397,0,0
2,Payment,1658937108.904295,1302689,0,0
1,NewOrder,1658937110.207018,39583080,0,0
2,Payment,1658937149.790131,1324863,0,0
1,NewOrder,1658937151.115027,40333037,0,0
1,NewOrder,1658937191.448097,42333882,0,0
3,OrderStatus,1658937233.782012,2706707,0,0
1,NewOrder,1658937236.488748,17413657,0,0
1,NewOrder,1658937253.902437,37333316,0,0
4,Delivery,1658937291.235789,31278175,0,0
1,NewOrder,1658937322.514007,39866685,0,0
2,Payment,1658937362.380727,856757,0,0
2,Payment,1658937363.237518,707359,0,0
1,NewOrder,1658937363.944911,28644359,0,0
3,OrderStatus,1658937392.589304,3453130,0,0
2,Payment,1658937396.042465,1318028,0,0
2,Payment,1658937397.360603,1998779,0,0
1,NewOrder,1658937399.359408,34448386,0,0
2,Payment,1658937433.807839,761431,0,0
5,StockLevel,1658937434.569305,4707941,0,0
5,StockLevel,1658937439.277279,4647356,0,0
1,NewOrder,1658937443.924697,28445442,0,0
1,NewOrder,1658937472.370179,28685816,0,0
1,NewOrder,1658937501.056036,28519366,0,0
2,Payment,1658937529.575432,356684,0,0
3,OrderStatus,1658937529.932149,3399252,0,0
4,Delivery,1658937533.331430,31325602,0,0
1,NewOrder,1658937564.657064,20642690,0,0
1,NewOrder,1658937585.299786,20161033,0,0
2,Payment,1658937605.460851,1325029,0,0
1,NewOrder,1658937606.785912,33716914,0,0
1,NewOrder,1658937640.502876,17775504,0,0
2,Payment,1658937658.278412,1011230,0,0
1,NewOrder,1658937659.289703,28370958,0,0
1,NewOrder,1658937687.660693,25569685,0,0
1,NewOrder,1658937713.230409,17149933,0,0
4,Delivery,1658937730.380375,31320481,0,0
2,Payment,1658937761.700889,1326157,0,0
1,NewOrder,1658937763.027078,28954743,0,0
4,Delivery,1658937791.981854,31184313,0,0
2,Payment,1658937823.166200,316117,0,0
2,Payment,1658937823.482349,832110,0,0
1,NewOrder,1658937824.314492,25589990,0,0
2,Payment,1658937849.904513,1302824,0,0
2,Payment,1658937851.207374,424448,0,0
1,NewOrder,1658937851.631855,39920957,0,0
2,Payment,1658937891.552843,928254,0,0
1,NewOrder,1658937892.481129,25495189,0,0
1,NewOrder,1658937917.976350,25851099,0,0
1,NewOrder,1658937943.827481,36970272,0,0
3,OrderStatus,1658937980.797788,3444934,0,0
1,NewOrder,1658937984.242752,28886051,0,0
2,Payment,1658938013.128835,1172198,0,0
1,NewOrder,1658938014.301067,42726622,0,0
1,NewOrder,1658938057.027720,20077997,0,0
2,Payment,1658938077.105749,1315535,0,0
2,Payment,1658938078.421318,1302019,0,0
2,Payment,1658938079.723369,514408,0,0
1,NewOrder,1658938080.237810,14509160,0,0
1,NewOrder,1658938094.747001,17422895,0,0
1,NewOrder,1658938112.169930,23297408,0,0
3,OrderStatus,1658938135.467371,3417831,0,0
1,NewOrder,1658938138.885231,28715767,0,0
1,NewOrder,1658938167.601030,37042077,0,0
