Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658948759.761175,29518934,0,0
5,StockLevel,1658948789.280357,4636717,0,0
1,NewOrder,1658948793.917107,24871288,0,0
1,NewOrder,1658948818.788427,34271515,0,0
1,NewOrder,1658948853.059979,13023538,0,0
2,Payment,1658948866.083553,2078946,0,0
1,NewOrder,1658948868.162529,17750440,0,0
2,Payment,1658948885.913019,1119655,0,0
1,NewOrder,1658948887.032706,19583901,0,0
1,NewOrder,1658948906.616639,12703039,0,0
1,NewOrder,1658948919.319711,17025118,0,0
2,Payment,1658948936.344860,2365475,0,0
3,OrderStatus,1658948938.710369,2568477,0,0
2,Payment,1658948941.278881,2031237,0,0
1,NewOrder,1658948943.310149,34590537,0,0
2,Payment,1658948977.900718,1107381,0,0
2,Payment,1658948979.008131,1239933,0,0
1,NewOrder,1658948980.248094,26973043,0,0
5,StockLevel,1658949007.221168,4663920,0,0
1,NewOrder,1658949011.885121,34294581,0,0
1,NewOrder,1658949046.179733,29144411,0,0
1,NewOrder,1658949075.324183,29351015,0,0
2,Payment,1658949104.675252,1944169,0,0
1,NewOrder,1658949106.619464,31921648,0,0
2,Payment,1658949138.541155,2691258,0,0
2,Payment,1658949141.232455,1992430,0,0
2,Payment,1658949143.225204,1999812,0,0
1,NewOrder,1658949145.225054,14675732,0,0
2,Payment,1658949159.900818,1038081,0,0
2,Payment,1658949160.938939,1972566,0,0
1,NewOrder,1658949162.911543,24989034,0,0
2,Payment,1658949187.900616,1964530,0,0
1,NewOrder,1658949189.865210,10320512,0,0
5,StockLevel,1658949200.185754,4613976,0,0
3,OrderStatus,1658949204.799769,3485547,0,0
1,NewOrder,1658949208.285351,16943228,0,0
1,NewOrder,1658949225.228618,13107168,0,0
2,Payment,1658949238.335823,1965315,0,0
1,NewOrder,1658949240.301204,19677258,0,0
1,NewOrder,1658949259.978501,17339199,0,0
1,NewOrder,1658949277.317738,29111982,0,0
2,Payment,1658949306.429751,2009955,0,0
1,NewOrder,1658949308.439744,31699222,0,0
1,NewOrder,1658949340.139012,24286863,0,0
5,StockLevel,1658949364.425939,4622159,0,0
2,Payment,1658949369.048134,2010608,0,0
1,NewOrder,1658949371.058781,29523368,0,0
1,NewOrder,1658949400.582187,24466125,0,0
2,Payment,1658949425.048351,1182401,0,0
1,NewOrder,1658949426.230781,17719692,0,0
2,Payment,1658949443.950511,2049857,0,0
2,Payment,1658949446.000407,2677938,0,0
1,NewOrder,1658949448.678384,36293672,0,0
1,NewOrder,1658949484.972088,28790476,0,0
1,NewOrder,1658949513.762602,24548923,0,0
1,NewOrder,1658949538.311562,22318709,0,0
1,NewOrder,1658949560.630309,19734982,0,0
1,NewOrder,1658949580.365329,21902431,0,0
2,Payment,1658949602.267797,2752181,0,0
2,Payment,1658949605.020016,2067124,0,0
2,Payment,1658949607.087256,2594114,0,0
1,NewOrder,1658949609.681407,31869656,0,0
2,Payment,1658949641.551102,1244616,0,0
1,NewOrder,1658949642.795755,32098226,0,0
2,Payment,1658949674.894019,2005222,0,0
2,Payment,1658949676.899278,1969845,0,0
1,NewOrder,1658949678.869158,33911245,0,0
2,Payment,1658949712.780441,1464075,0,0
2,Payment,1658949714.244551,2606070,0,0
1,NewOrder,1658949716.850656,12308457,0,0
1,NewOrder,1658949729.159148,19788315,0,0
1,NewOrder,1658949748.947502,15118918,0,0
2,Payment,1658949764.066461,1164441,0,0
3,OrderStatus,1658949765.230937,3502778,0,0
3,OrderStatus,1658949768.733761,3457044,0,0
1,NewOrder,1658949772.190833,19467145,0,0
1,NewOrder,1658949791.658018,31698110,0,0
1,NewOrder,1658949823.356169,22432812,0,0
1,NewOrder,1658949845.789036,36625323,0,0
2,Payment,1658949882.414403,2109310,0,0
1,NewOrder,1658949884.523753,17292801,0,0
1,NewOrder,1658949901.816588,26955165,0,0
2,Payment,1658949928.771792,1703548,0,0
5,StockLevel,1658949930.475380,4592987,0,0
