Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1658938559.000114,1282501,0,0
2,Payment,1658938560.282816,728179,0,0
1,NewOrder,1658938561.011026,23152793,0,0
2,Payment,1658938584.163849,1260930,0,0
2,Payment,1658938585.424812,1303228,0,0
2,Payment,1658938586.728076,1292589,0,0
1,NewOrder,1658938588.020695,23296889,0,0
1,NewOrder,1658938611.317615,30926552,0,0
2,Payment,1658938642.244198,1281143,0,0
1,NewOrder,1658938643.525373,36031889,0,0
2,Payment,1658938679.557293,813460,0,0
2,Payment,1658938680.370786,1293447,0,0
3,OrderStatus,1658938681.664264,3365378,0,0
2,Payment,1658938685.029671,633684,0,0
2,Payment,1658938685.663385,450800,0,0
2,Payment,1658938686.114216,581599,0,0
1,NewOrder,1658938686.695846,36166966,0,0
1,NewOrder,1658938722.862844,28017844,0,0
3,OrderStatus,1658938750.880719,3349266,0,0
2,Payment,1658938754.230014,954368,0,0
1,NewOrder,1658938755.184412,35688764,0,0
2,Payment,1658938790.873207,1281402,0,0
4,Delivery,1658938792.154642,31365573,0,0
1,NewOrder,1658938823.520247,20691043,0,0
1,NewOrder,1658938844.211321,12909350,0,0
5,StockLevel,1658938857.120703,4402460,0,0
2,Payment,1658938861.523194,1308981,0,0
2,Payment,1658938862.832209,1280710,0,0
2,Payment,1658938864.112951,511668,0,0
1,NewOrder,1658938864.624651,38094009,0,0
2,Payment,1658938902.718725,1280812,0,0
1,NewOrder,1658938903.999594,18423130,0,0
1,NewOrder,1658938922.422755,22839211,0,0
5,StockLevel,1658938945.261999,4361005,0,0
2,Payment,1658938949.623036,1265534,0,0
4,Delivery,1658938950.888602,31369218,0,0
1,NewOrder,1658938982.257849,38683649,0,0
2,Payment,1658939020.941553,1313598,0,0
1,NewOrder,1658939022.255181,15462588,0,0
1,NewOrder,1658939037.717806,21079590,0,0
1,NewOrder,1658939058.797428,31133236,0,0
2,Payment,1658939089.930693,1303650,0,0
1,NewOrder,1658939091.234373,28206013,0,0
1,NewOrder,1658939119.440418,25871576,0,0
1,NewOrder,1658939145.312026,18119691,0,0
1,NewOrder,1658939163.431749,25830257,0,0
2,Payment,1658939189.262036,1295555,0,0
1,NewOrder,1658939190.557623,28234685,0,0
4,Delivery,1658939218.792341,31314901,0,0
1,NewOrder,1658939250.107298,36351123,0,0
2,Payment,1658939286.458453,675207,0,0
2,Payment,1658939287.133691,1263778,0,0
2,Payment,1658939288.397501,1281288,0,0
2,Payment,1658939289.678822,1302501,0,0
2,Payment,1658939290.981355,1312873,0,0
1,NewOrder,1658939292.294259,35987655,0,0
2,Payment,1658939328.281946,678599,0,0
2,Payment,1658939328.960578,1335405,0,0
1,NewOrder,1658939330.296013,21672411,0,0
2,Payment,1658939351.968462,1332971,0,0
1,NewOrder,1658939353.301463,18328452,0,0
1,NewOrder,1658939371.629947,28507853,0,0
4,Delivery,1658939400.137831,31877899,0,0
1,NewOrder,1658939432.015763,26056228,0,0
2,Payment,1658939458.072022,999253,0,0
2,Payment,1658939459.071307,1325894,0,0
2,Payment,1658939460.397234,738087,0,0
1,NewOrder,1658939461.135350,21165374,0,0
2,Payment,1658939482.300754,1310593,0,0
1,NewOrder,1658939483.611378,16045865,0,0
1,NewOrder,1658939499.657274,37240571,0,0
1,NewOrder,1658939536.897877,18609236,0,0
1,NewOrder,1658939555.507145,34115474,0,0
1,NewOrder,1658939589.622651,28800238,0,0
2,Payment,1658939618.422923,1343637,0,0
1,NewOrder,1658939619.766591,16192438,0,0
2,Payment,1658939635.959072,1271738,0,0
1,NewOrder,1658939637.230841,15660260,0,0
1,NewOrder,1658939652.891132,26320065,0,0
2,Payment,1658939679.211227,1302639,0,0
5,StockLevel,1658939680.513899,4446990,0,0
1,NewOrder,1658939684.960922,18497776,0,0
1,NewOrder,1658939703.458730,31467560,0,0
2,Payment,1658939734.926321,1282520,0,0
