Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658883082.324383,285794,0,0
2,Payment,1658883082.610413,125256,0,0
2,Payment,1658883082.735702,114611,0,0
3,OrderStatus,1658883082.850344,36116,0,0
1,NewOrder,1658883082.886483,401567,0,0
1,NewOrder,1658883083.288081,260353,0,0
1,NewOrder,1658883083.548466,396387,0,0
2,Payment,1658883083.944886,114706,0,0
2,Payment,1658883084.059619,114891,0,0
1,NewOrder,1658883084.174539,458423,0,0
1,NewOrder,1658883084.632996,250096,0,0
2,Payment,1658883084.883126,128225,0,0
1,NewOrder,1658883085.011385,434838,0,0
1,NewOrder,1658883085.446257,312634,0,0
1,NewOrder,1658883085.758925,465864,0,0
1,NewOrder,1658883086.224824,444841,0,0
1,NewOrder,1658883086.669699,329633,0,0
2,Payment,1658883086.999366,113998,0,0
2,Payment,1658883087.113406,115388,0,0
2,Payment,1658883087.228825,115051,0,0
1,NewOrder,1658883087.343909,480996,0,0
2,Payment,1658883087.824943,134916,0,0
2,Payment,1658883087.959892,126349,0,0
2,Payment,1658883088.086271,113413,0,0
2,Payment,1658883088.199717,125025,0,0
4,Delivery,1658883088.324774,782427,0,0
1,NewOrder,1658883089.107231,311960,0,0
1,NewOrder,1658883089.419226,448605,0,0
2,Payment,1658883089.867865,94132,0,0
2,Payment,1658883089.962030,114620,0,0
5,StockLevel,1658883090.076680,32347,0,0
2,Payment,1658883090.109058,115185,0,0
3,OrderStatus,1658883090.224275,37492,0,0
1,NewOrder,1658883090.261789,358240,0,0
1,NewOrder,1658883090.620062,448192,0,0
1,NewOrder,1658883091.068282,291957,0,0
1,NewOrder,1658883091.360272,459382,0,0
1,NewOrder,1658883091.819688,478751,0,0
1,NewOrder,1658883092.298483,490107,0,0
1,NewOrder,1658883092.788623,406739,0,0
1,NewOrder,1658883093.195395,492203,0,0
1,NewOrder,1658883093.687632,295220,0,0
1,NewOrder,1658883093.982885,286404,0,0
2,Payment,1658883094.269323,125352,0,0
2,Payment,1658883094.394708,124966,0,0
