Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1658953150.099394,1474784,0,0
2,Payment,1658953151.574402,1918489,0,0
2,Payment,1658953153.492925,1917298,0,0
1,NewOrder,1658953155.410265,23460322,0,0
4,Delivery,1658953178.870621,47490682,0,0
1,NewOrder,1658953226.361334,32137167,0,0
1,NewOrder,1658953258.498535,40293872,0,0
1,NewOrder,1658953298.792440,43347136,0,0
2,Payment,1658953342.139609,1942172,0,0
1,NewOrder,1658953344.081814,15072930,0,0
1,NewOrder,1658953359.154776,42815523,0,0
1,NewOrder,1658953401.970335,31666479,0,0
2,Payment,1658953433.636848,1068714,0,0
4,Delivery,1658953434.705597,47084852,0,0
1,NewOrder,1658953481.790491,34443407,0,0
1,NewOrder,1658953516.233930,41001190,0,0
1,NewOrder,1658953557.235146,26487190,0,0
1,NewOrder,1658953583.722369,39961629,0,0
2,Payment,1658953623.684031,2015633,0,0
2,Payment,1658953625.699690,2245113,0,0
4,Delivery,1658953627.944838,47220054,0,0
2,Payment,1658953675.164926,2052051,0,0
2,Payment,1658953677.217009,2043284,0,0
1,NewOrder,1658953679.260332,28857434,0,0
1,NewOrder,1658953708.117805,37773453,0,0
2,Payment,1658953745.891293,2036383,0,0
2,Payment,1658953747.927771,2021123,0,0
2,Payment,1658953749.948928,2001619,0,0
2,Payment,1658953751.950581,1980068,0,0
2,Payment,1658953753.930683,1115015,0,0
1,NewOrder,1658953755.045731,23387680,0,0
1,NewOrder,1658953778.433472,39970744,0,0
2,Payment,1658953818.404249,2005975,0,0
2,Payment,1658953820.410257,2021127,0,0
2,Payment,1658953822.431417,1970257,0,0
1,NewOrder,1658953824.401707,32035336,0,0
1,NewOrder,1658953856.437077,40481429,0,0
2,Payment,1658953896.918539,1943271,0,0
1,NewOrder,1658953898.861843,43403171,0,0
2,Payment,1658953942.265055,1089896,0,0
2,Payment,1658953943.354991,1698793,0,0
1,NewOrder,1658953945.053816,23502211,0,0
1,NewOrder,1658953968.556060,37146761,0,0
2,Payment,1658954005.702865,1953318,0,0
1,NewOrder,1658954007.656215,31401127,0,0
1,NewOrder,1658954039.057375,29154635,0,0
2,Payment,1658954068.212040,1994989,0,0
3,OrderStatus,1658954070.207060,3774031,0,0
2,Payment,1658954073.981120,1030567,0,0
1,NewOrder,1658954075.011720,23230590,0,0
4,Delivery,1658954098.242345,46599162,0,0
3,OrderStatus,1658954144.841536,3544583,0,0
1,NewOrder,1658954148.386144,43343618,0,0
1,NewOrder,1658954191.729796,34624522,0,0
1,NewOrder,1658954226.354352,31770084,0,0
2,Payment,1658954258.124468,2090653,0,0
2,Payment,1658954260.215152,1917439,0,0
3,OrderStatus,1658954262.132622,2885640,0,0
2,Payment,1658954265.018294,1136987,0,0
1,NewOrder,1658954266.155311,29262469,0,0
