Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658951725.845311,22514779,0,0
3,OrderStatus,1658951748.360318,3376863,0,0
1,NewOrder,1658951751.737218,36926538,0,0
2,Payment,1658951788.663787,1094063,0,0
1,NewOrder,1658951789.757881,27767498,0,0
1,NewOrder,1658951817.525416,28413818,0,0
1,NewOrder,1658951845.939265,34292237,0,0
1,NewOrder,1658951880.231532,14199408,0,0
2,Payment,1658951894.430973,1002068,0,0
1,NewOrder,1658951895.433074,42093859,0,0
2,Payment,1658951937.526964,1335577,0,0
2,Payment,1658951938.862573,1332390,0,0
1,NewOrder,1658951940.195001,20088595,0,0
2,Payment,1658951960.283627,439683,0,0
5,StockLevel,1658951960.723342,4607727,0,0
1,NewOrder,1658951965.331098,39183759,0,0
1,NewOrder,1658952004.514889,23058033,0,0
1,NewOrder,1658952027.572970,17066472,0,0
1,NewOrder,1658952044.639473,37032506,0,0
1,NewOrder,1658952081.672011,33696552,0,0
1,NewOrder,1658952115.368601,17138835,0,0
2,Payment,1658952132.507469,1325364,0,0
1,NewOrder,1658952133.832867,22848318,0,0
1,NewOrder,1658952156.681218,31321081,0,0
1,NewOrder,1658952188.002335,25798808,0,0
2,Payment,1658952213.801175,1376810,0,0
1,NewOrder,1658952215.178017,25412064,0,0
2,Payment,1658952240.590113,1334476,0,0
1,NewOrder,1658952241.924620,27914773,0,0
3,OrderStatus,1658952269.839425,2530601,0,0
3,OrderStatus,1658952272.370055,3295773,0,0
1,NewOrder,1658952275.665856,41801528,0,0
2,Payment,1658952317.467416,1083408,0,0
2,Payment,1658952318.550856,1324019,0,0
1,NewOrder,1658952319.874981,25360064,0,0
2,Payment,1658952345.235075,1450513,0,0
5,StockLevel,1658952346.685622,4547345,0,0
2,Payment,1658952351.233001,1287505,0,0
4,Delivery,1658952352.520539,30911990,0,0
1,NewOrder,1658952383.432568,20004738,0,0
2,Payment,1658952403.437339,430225,0,0
2,Payment,1658952403.867596,1332999,0,0
1,NewOrder,1658952405.200625,38728079,0,0
1,NewOrder,1658952443.928735,33853412,0,0
2,Payment,1658952477.782178,1313558,0,0
1,NewOrder,1658952479.095768,28089088,0,0
1,NewOrder,1658952507.184887,28561462,0,0
2,Payment,1658952535.746382,1374923,0,0
1,NewOrder,1658952537.121337,31195669,0,0
1,NewOrder,1658952568.317070,19772326,0,0
1,NewOrder,1658952588.089427,36473468,0,0
1,NewOrder,1658952624.562926,24902632,0,0
5,StockLevel,1658952649.465589,4593840,0,0
5,StockLevel,1658952654.059462,4539087,0,0
1,NewOrder,1658952658.598580,41954340,0,0
5,StockLevel,1658952700.552971,4628668,0,0
2,Payment,1658952705.181671,1382909,0,0
4,Delivery,1658952706.564612,31058399,0,0
1,NewOrder,1658952737.623043,28341712,0,0
2,Payment,1658952765.964786,1356543,0,0
1,NewOrder,1658952767.321366,25798036,0,0
1,NewOrder,1658952793.119433,42022166,0,0
1,NewOrder,1658952835.141630,36665218,0,0
1,NewOrder,1658952871.806879,31132698,0,0
