Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658952297.392273,27977815,0,0
3,OrderStatus,1658952325.370349,2527029,0,0
2,Payment,1658952327.897409,1978723,0,0
2,Payment,1658952329.876165,1959760,0,0
1,NewOrder,1658952331.835960,23523903,0,0
1,NewOrder,1658952355.359896,20975112,0,0
1,NewOrder,1658952376.335039,25821532,0,0
2,Payment,1658952402.156604,2536152,0,0
1,NewOrder,1658952404.692791,35404201,0,0
2,Payment,1658952440.097027,1921335,0,0
1,NewOrder,1658952442.018396,21033346,0,0
3,OrderStatus,1658952463.051776,3378747,0,0
2,Payment,1658952466.430559,2435320,0,0
1,NewOrder,1658952468.865912,28083445,0,0
1,NewOrder,1658952496.949393,18598077,0,0
1,NewOrder,1658952515.547503,23278743,0,0
2,Payment,1658952538.826280,1901342,0,0
5,StockLevel,1658952540.727657,4799855,0,0
2,Payment,1658952545.527546,1671921,0,0
2,Payment,1658952547.199501,1042098,0,0
2,Payment,1658952548.241632,1948244,0,0
1,NewOrder,1658952550.189922,38308825,0,0
2,Payment,1658952588.498781,1975482,0,0
2,Payment,1658952590.474295,1960019,0,0
1,NewOrder,1658952592.434347,16227997,0,0
3,OrderStatus,1658952608.662377,2599337,0,0
1,NewOrder,1658952611.261744,36184061,0,0
2,Payment,1658952647.445838,1411799,0,0
2,Payment,1658952648.857672,1302808,0,0
1,NewOrder,1658952650.160513,38122288,0,0
3,OrderStatus,1658952688.282832,3460973,0,0
2,Payment,1658952691.743834,961851,0,0
4,Delivery,1658952692.705748,44423587,0,0
1,NewOrder,1658952737.129369,18226492,0,0
2,Payment,1658952755.355893,2088986,0,0
1,NewOrder,1658952757.444911,23305815,0,0
5,StockLevel,1658952780.750760,4833345,0,0
2,Payment,1658952785.584139,1973545,0,0
2,Payment,1658952787.557718,1324326,0,0
4,Delivery,1658952788.882087,44618619,0,0
1,NewOrder,1658952833.500740,28586759,0,0
2,Payment,1658952862.087533,1452780,0,0
2,Payment,1658952863.540346,1980625,0,0
2,Payment,1658952865.521006,1199187,0,0
1,NewOrder,1658952866.720253,28629489,0,0
1,NewOrder,1658952895.349773,28466687,0,0
1,NewOrder,1658952923.816530,30884855,0,0
4,Delivery,1658952954.701418,45023359,0,0
2,Payment,1658952999.724810,2513078,0,0
1,NewOrder,1658953002.237919,38618629,0,0
1,NewOrder,1658953040.856581,13325906,0,0
2,Payment,1658953054.182522,1704870,0,0
2,Payment,1658953055.887425,1093338,0,0
2,Payment,1658953056.980797,1573969,0,0
2,Payment,1658953058.554800,990885,0,0
1,NewOrder,1658953059.545719,23210974,0,0
1,NewOrder,1658953082.756725,36419385,0,0
2,Payment,1658953119.176145,1961896,0,0
1,NewOrder,1658953121.138075,30683471,0,0
1,NewOrder,1658953151.821578,15440843,0,0
2,Payment,1658953167.262449,1057902,0,0
5,StockLevel,1658953168.320383,4848846,0,0
2,Payment,1658953173.169280,1777491,0,0
2,Payment,1658953174.946805,1637427,0,0
2,Payment,1658953176.584265,1982101,0,0
5,StockLevel,1658953178.566401,4834233,0,0
1,NewOrder,1658953183.400667,31265583,0,0
1,NewOrder,1658953214.666282,28852035,0,0
1,NewOrder,1658953243.518348,38356804,0,0
2,Payment,1658953281.875186,1973527,0,0
1,NewOrder,1658953283.848746,15759977,0,0
2,Payment,1658953299.608756,1985089,0,0
2,Payment,1658953301.593879,2011083,0,0
4,Delivery,1658953303.604996,44590170,0,0
1,NewOrder,1658953348.195199,21353099,0,0
1,NewOrder,1658953369.548330,28907886,0,0
1,NewOrder,1658953398.456248,32893730,0,0
1,NewOrder,1658953431.350010,13181716,0,0
1,NewOrder,1658953444.531758,13380486,0,0
2,Payment,1658953457.912277,1722829,0,0
1,NewOrder,1658953459.635139,33622709,0,0
